,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal
1390,2330043819.0,732,74,4.0,65,49.4,5.2,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 7, 'displayName': 'Tackle'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '744'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 141]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,399627.0,,,,,,,,,,,
1391,2330043823.0,733,74,6.0,65,58.0,5.4,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 45, 'displayName': 'Challenge'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '745'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[54],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,399627.0,,,,,,,,,,,
1392,2330043825.0,745,74,6.0,37,42.0,94.6,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 3, 'displayName': 'TakeOn'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '733'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 53]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,139186.0,,,,,,,,,,,
1393,2330043861.0,746,74,8.0,37,43.6,94.1,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.8'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,139186.0,55.2,71.2,,,,,,,,,
1394,2330043883.0,747,74,12.0,37,60.7,67.6,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,115519.0,68.2,64.6,,,,,,,,,
1395,2330043891.0,748,74,15.0,37,62.9,62.9,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,144711.0,55.4,56.6,,,,,,,,,
1396,2330043949.0,749,74,17.0,37,56.1,51.5,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.6'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.4'}]","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,283323.0,75.6,10.4,,,,,,,,,
1397,2330043955.0,750,74,23.0,37,72.0,37.3,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}]","[90, 119, 28, 35, 36, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,119501.0,79.9,44.6,,,,,,,,,
1398,2330043963.0,734,74,24.0,65,25.0,53.6,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 8, 'displayName': 'Interception'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 100, 55]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,422937.0,,,,,,,,,,,
1399,2330043973.0,735,74,24.0,65,28.2,57.6,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,279423.0,,,,,,,,,,,
1400,2330044053.0,736,74,30.0,65,34.5,38.2,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,279423.0,42.0,6.1,,,,,,,,,
1401,2330044073.0,737,74,32.0,65,42.2,6.1,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.2'}]","[90, 119, 28, 35, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,399627.0,64.2,15.2,,,,,,,,,
1402,2330044099.0,751,74,33.0,37,35.3,91.4,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,139186.0,,,,,,,,,,,
1403,2330044139.0,752,74,34.0,37,30.5,91.4,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,139186.0,14.9,69.3,,,,,,,,,
1404,2330044173.0,753,74,37.0,37,14.5,68.5,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.4'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,13754.0,33.4,62.4,,,,,,,,,
1405,2330044215.0,754,74,42.0,37,39.1,60.2,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,283323.0,33.2,43.1,,,,,,,,,
1406,2330044249.0,755,74,46.0,37,34.4,37.7,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.3'}]","[90, 116, 29, 35, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,327721.0,38.5,49.3,,,,,,,,,
1407,2330044291.0,756,74,49.0,37,41.4,47.5,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,283323.0,55.2,31.3,,,,,,,,,
1408,2330044299.0,757,74,54.0,37,60.7,28.5,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.5'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,119501.0,64.7,23.5,,,,,,,,,
1409,2330044373.0,758,74,54.0,37,63.5,28.3,75,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.1'}]","[90, 116, 29, 34, 36, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,37099.0,47.1,36.0,,,,,,,,,
1410,2330044379.0,759,75,0.0,37,52.2,30.4,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.6'}]","[90, 118, 116, 29, 123, 204, 35, 37, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,327721.0,69.6,7.3,,,,,,,,,
1411,2330044401.0,760,75,2.0,37,70.1,7.1,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}]","[90, 119, 28, 34, 36, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,119501.0,67.8,21.2,,,,,,,,,
1412,2330044413.0,738,75,3.0,65,30.3,80.7,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,402197.0,,,,,,,,,,,
1413,2330044471.0,739,75,5.0,65,27.1,80.3,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.0'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,402197.0,21.0,63.5,,,,,,,,,
1414,2330044505.0,740,75,12.0,65,23.7,63.8,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,12712.0,28.2,96.0,,,,,,,,,
1415,2330044519.0,741,75,15.0,65,28.9,95.7,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.8'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,422938.0,22.8,67.1,,,,,,,,,
1416,2330044609.0,742,75,18.0,65,23.2,64.7,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '46.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.5'}]","[90, 116, 123, 126, 35, 37, 215, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,12712.0,45.5,5.9,,,,,,,,,
1417,2330044637.0,743,75,24.0,65,76.3,10.0,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '86.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.9'}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[90, 136, 125, 35, 36, 216, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,397469.0,86.0,49.9,,,,,,,,,
1418,2330044625.0,761,75,26.0,37,15.2,52.7,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 8, 'displayName': 'Interception'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 100, 101, 55]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,327721.0,,,,,,,,,,,
1419,2330044657.0,762,75,28.0,37,2.8,62.9,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,13754.0,,,,,,,,,,,
1420,2330044679.0,763,75,28.0,37,2.8,65.2,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.4'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,13754.0,16.7,85.4,,,,,,,,,
1421,2330044693.0,764,75,31.0,37,18.5,86.2,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.3'}]","[90, 116, 29, 35, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,320040.0,25.7,73.3,,,,,,,,,
1422,2330044709.0,765,75,32.0,37,25.9,73.2,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.7'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,115519.0,12.3,88.7,,,,,,,,,
1423,2330044725.0,766,75,34.0,37,12.9,88.0,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.6'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,320040.0,9.6,75.9,,,,,,,,,
1424,2330044729.0,767,75,36.0,37,9.5,75.9,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,139186.0,,,,,,,,,,,
1425,2330044751.0,768,75,36.0,37,9.1,82.4,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 4, 'displayName': 'Foul'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '744'}]","[90, 62]",True,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,,,,,,,,,,,,
1426,2330044781.0,744,75,36.0,65,90.9,17.6,76,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 4, 'displayName': 'Foul'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '768'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[63],False,1592149,2021-09-14T00:00:00,2021-09-14T20:00:00,0 : 3,0 : 3,0 : 1,,Camp Nou,92,397469.0,,,,,,,,,,,
